6892595034286031562 1 0 0 0 0
6886672418924867555 1 0 0 0 0
6892598454194490055 1 0 0 0 0
6892600867853213707 1 0 0 0 0
6886335951726089325 1 0 0 0 0
6886288701438017932 1 0 -0.15 0 0
6886289343688671071 1 -0.15 0 0 0
6892598454186432585 6 -0.3 0 0 0
6892517469316453898 1 0 0 0 0
6886334511064349819 1 0 0 0 0
6892598454186411361 1 0 0 0 0
6886408107118107398 1 0 -0.3 0 0
6892595167092294808 1 0 0 0 0
6892600867853217341 4 0 0 0 0
6886804138025512448 1 -298.65 0 0 0
6890571055898892751 1 0 0.3 0 0
6892599599616782338 1 0 0 0 0
6893176522040151374 1 0 0 0 0
6892519674143749131 1 0 0 0 0
6886811938410709513 1 0 0 0 0
6892593695882131218 1 -0.3 0 0 0
6892598454195282687 1 0 0 0 0
6892598454186432599 1 0 0 0 0
6893176995809431846 1 -0.3 0 0 0
6890564587959873842 6 0 0 0 0
6890571866578285251 1 0 0 0 0
6886808139910968832 1 0 0 0 0
6890571055885878876 1 0 0.3 0 0
6890571055885808788 1 0 0 0 0
6890547120209640977 1 0 0 0 0
6890571055886614051 1 0 0 0 0
6886808671164859746 33 0.0349866811908 2.46286211144 0 0
6890564342069279089 1 0 0 0 0
6890564587960133832 4 0 0 0 0
6892594692373243222 1 0 0 0 0
6892519915958127158 1 0 0 0 0
6886808139910941077 1 0 0 0 0
6886695207346011526 11 0 0 0 0
6886289604453810475 1 0 0 0 0
6886808177224712951 1 0 0 0 0
6892519915079125218 3 0 0 0 0
6886778059038343185 1 0 0 0 0
6886808671164863732 8 0 0 0 0.00184141712241
6889865911822728815 1 0 0 0 0
6890571866578298323 1 0 0 0 0
6892520165578172799 1 0 0 0 0
6892519915956290073 1 0 0 0 0
6886289491146833382 1 0 0 0 0
6890564594941451943 1 0 0 0 0
6886841065605614726 1 0 0 -297.3 0
6886841764238450552 1 -0.3 0 0 0
6892519908323324846 1 0 -0.3 0 0
6892600867853217788 8 0 0 0 0
6889863657387251852 2 0 0 0 0
6890564594941448232 1 0 0 0 0
6886777930062975286 1 0 0 0 0
6890564594941428184 1 0 0 0 0
6892595031044827665 1 0 0 0 0
6886652193337643311 1 0 -0.3 0 0
6890564594941439731 1 0 0 0 0
6892598932197122955 1 0 -0.3 0 0
6886789550106734082 1 0 0 0 0
6886672553673644460 1 0 0 0 0
6886702556914226139 1 0 0 0 0
6886808200842537620 1 0 0 0 0
6890564594941431636 8 0 0 0 0
6886407765830894813 1 -0.15 0 0 0
6890564594941435686 3 0 0 0 0
6886806612515280038 1 0 0 0 0
6889865560070536101 1 0 0 0 0
6890564590490217144 4 0 0 0 0
6893176608264058324 1 0 0 0 0
6890571860861424628 1 0 0 0 0
6886778059038376028 2 0 0 0 0
6890564594941439862 9 0 0 0 0
6886334516581291027 1 0 0 0 0
6892504592661996430 1 0 0 0 0
6886802110100498560 1 -0.3 0 0 0
6892595938309539305 1 0 0 0 0
6886808671164888464 19 0 0 0.0134489628703 0
6890564594941456119 1 0 0 0 0
6886808671164946167 1 0 0 0 0
6892595034286035458 1 0 0 0 0
6890571055886609728 1 0 0.3 0 0
6886334511064293213 1 0 0 0 0
6892596659286614239 1 0 0 0 0
6892600866150963950 7 0 0 0 0
6890571866578314899 1 0 0 0 0
6890564587959747428 0 0 0 0 0
6890564590490248102 1 0 0 0 0
6890564594941435425 1 0 0 0 0
6892595939404315072 1 0 0 0 0
6886778747784398090 1 0 0 0 0
6886778127994893766 2 0 0 0 0
6892595939404294164 1 0 0 0 0
6890564594941456581 7 0 0 0 0
6890564594941439794 1 0 0 0 0
6886334511064347516 1 0 0 0 0
6890564590490216765 2 0 0 0 0
6886334516581278848 1 0 0 0 0
6890564590490247204 1 0 0 0 0
6886289343688670873 1 -0.15 0 0 0
6892599305992403271 1 0 0 0 0
6890564590490247448 1 0 0 0 0
6892519915958159922 1 0 0 0 0
6886336009535585093 1 0 0 0 0
6890564594941452661 2 0 0 0 0
6886334511064397171 1 0 0 0 0
6890571866578307058 2 0 0 0 0
6892599165320301613 1 0 0 0 0
6892599165206609979 159 0 0 0 0
6892595939404286576 1 0 0 0 0
6892596660483887898 1 0 0 0 0
6886289491146811763 1 0 0 0 0
6890564590490239672 8 0 0 0 0
6892594843537511140 1 -0.3 0 0 0
6886806606564902772 1 0 -0.3 0 0
6886289343688621229 6 -0.2775 0 0 0
6893176995809431847 4 0 0.1275 0 0
6890564590490239044 7 0 0 0 0
6892595094821972549 1 0 0 0 0
6886289264392551436 1 0 0 0 0
6892593695742606333 1 0 0 0 0
6889868951981916226 1 0 0 0 0
6886778134453953128 1 0 0 0 0
6890564594941460097 3 0 0 0 0
6886778321256602151 1 0 0 0 0
6892595939404294231 1 0 0 0 0
6890571713011096770 1 0 0 0 0
6886778395934858603 1 0 0 0 0
6886336352440426494 2 0 0 0 0
6892519915958160246 2 0 0 0 0
6886806606564486214 1 0 0 0 0
6886789828219320226 1 0 0 0 0
6892600867853359657 2 0 0 0 0
6892519915958171127 1 0 0 0 0
6886808139910949175 1 0 0 0 0
6892519915956298726 1 0 0 0 0
6886841793020517298 1 0 -0.3 0 0
6886334511064313387 1 0 0 0 0
6886694442306019264 1 0 0 0 0
6892600867853217403 6 0 0 0 0
6893176859201942960 2 0 0 0 0
6892600867853217529 4 0 0 0 0
6890564590490341634 2 0 0 0 0
6890564590490193941 4 0 0 0 0
6892520091801721290 1 0 0 0 0
6890564590490251466 6 0 0 0 0
6886778817202425865 1 0 0 0 0
6886289329341605279 1 -297.45 0 0 0
6886289491149601984 1 0 0 0 0
6886808671164889603 1 0 0 0 0
6892599165320353271 1 0 0 0 0
6886334511064313513 1 0 0 0 0
6886407793804627100 1 0 -0.3 0 0
6886336352743699373 1 0 0 0 0
6889865560070536100 1 0 -0.3 0 0
6886808671164946787 2 0 0 0 0
6886289343688677181 1 0 0 0 0
6892600807105577178 1 0 0 0 0
6892595938783252172 1 0 0 0 0
6886652018503368979 1 0 0 0 0
6886288701438018177 1 -0.3 0 0 0
6890564594941435879 2 0 0 0 0
6890571863344051286 1 -0.3 0 0 0
6892598454186440595 1 0 0 0 0
6892595167054966913 1 0 0 0 0
6889863457752040220 1 0 0 0 0
6886808139910919299 1 0 0 0 0
6892600867853217466 2 0 0 0 0
6886817400224949774 1 0 0 0 0
6886834759406153251 1 0 0 0 0
6893174913702772076 2 0 0 0 0
6892519915958170997 2 0 0 0 0
6892598454186432584 1 -0.3 0 0 0
6892518308523717522 1 0 0 0 0
6886408107118120427 2 0 0 0 0
6893176995809431844 3 -0.4965 0 0 0
6886777930062910102 1 0 0 0 0
6886778134453953129 1 0 0 0 0
6892598454195301621 1 0 0 0 0
6892594601100968610 1 0 0 0 0
6886336011124095798 1 0 -0.3 0 0
6889867493156913773 1 0 0 0 0
6892520109637854457 1 0 0 0 -0.15
6892600695094672549 1 0 0 0 0
6886778394734299202 1 0 0 0 0
6890564590490247269 2 0 0 0 0
6886789214150924786 1 0 0 0 0
6886778817202419685 1 0 0 0 0
6890571055886610925 1 0 0.3 0 0
6886813076450109346 1 0 0 0 0
6886802593632203933 1 0 0 0 0
6886811938410610163 1 0 0 0 0
6886803814095247295 1 0 0 0 0
6892595034285962143 1 0 0 0 0
